year,league,metric,player_name,rank,playerId,team,file
1979,CL,BABIP,山下 大輔,20,player-20,横浜ベイスターズ,public\data\rankings\1979\CL\BABIP.json
1979,CL,BABIP,松原 誠,37,player-37,横浜ベイスターズ,public\data\rankings\1979\CL\BABIP.json
1979,CL,BABIP,G.マーチン,41,player-41,横浜ベイスターズ,public\data\rankings\1979\CL\BABIP.json
1979,CL,BABIP__qualified,F.ミヤーン,2,player-2,横浜ベイスターズ,public\data\rankings\1979\CL\BABIP__qualified.json
1979,CL,BABIP__qualified,長崎 啓二,4,player-4,横浜ベイスターズ,public\data\rankings\1979\CL\BABIP__qualified.json
1979,CL,BABIP__qualified,基 満男,6,player-6,横浜ベイスターズ,public\data\rankings\1979\CL\BABIP__qualified.json
1979,CL,BABIP__qualified,中塚 政幸,9,player-9,横浜ベイスターズ,public\data\rankings\1979\CL\BABIP__qualified.json
1979,CL,BABIP__qualified,山下 大輔,20,player-20,横浜ベイスターズ,public\data\rankings\1979\CL\BABIP__qualified.json
1979,CL,BABIP__qualified,松原 誠,37,player-37,横浜ベイスターズ,public\data\rankings\1979\CL\BABIP__qualified.json
1979,CL,BABIP__qualified,G.マーチン,41,player-41,横浜ベイスターズ,public\data\rankings\1979\CL\BABIP__qualified.json
1979,CL,BB%,長崎 啓二,4,player-4,横浜DeNAベイスターズ,public\data\rankings\1979\CL\BB%.json
1979,CL,BB%__qualified,長崎 啓二,4,player-4,横浜DeNAベイスターズ,public\data\rankings\1979\CL\BB%__qualified.json
1979,CL,GPA,松原 誠,37,player-37,横浜ベイスターズ,public\data\rankings\1979\CL\GPA.json
1979,CL,GPA_all,G.マーチン,41,player-41,横浜ベイスターズ,public\data\rankings\1979\CL\GPA_all.json
1979,CL,GPA__qualified,松原 誠,37,player-37,横浜ベイスターズ,public\data\rankings\1979\CL\GPA__qualified.json
1979,CL,IsoD,長崎 啓二,4,player-4,横浜ベイスターズ,public\data\rankings\1979\CL\IsoD.json
1979,CL,IsoD__qualified,長崎 啓二,4,player-4,横浜ベイスターズ,public\data\rankings\1979\CL\IsoD__qualified.json
1979,CL,NOI,山下 大輔,20,player-20,横浜DeNAベイスターズ,public\data\rankings\1979\CL\NOI.json
1979,CL,NOI,松原 誠,37,player-37,横浜ベイスターズ,public\data\rankings\1979\CL\NOI.json
1979,CL,NOI__qualified,山下 大輔,20,player-20,横浜DeNAベイスターズ,public\data\rankings\1979\CL\NOI__qualified.json
1979,CL,NOI__qualified,松原 誠,37,player-37,横浜ベイスターズ,public\data\rankings\1979\CL\NOI__qualified.json
1979,CL,OPS,松原 誠,37,player-37,横浜DeNAベイスターズ,public\data\rankings\1979\CL\OPS.json
1979,CL,OPS__qualified,松原 誠,37,player-37,横浜DeNAベイスターズ,public\data\rankings\1979\CL\OPS__qualified.json
1979,CL,TA,松原 誠,37,player-37,横浜DeNAベイスターズ,public\data\rankings\1979\CL\TA.json
1979,CL,TA__qualified,松原 誠,37,player-37,横浜DeNAベイスターズ,public\data\rankings\1979\CL\TA__qualified.json
1979,CL,出塁率,長崎 啓二,4,player-4,横浜DeNAベイスターズ,public\data\rankings\1979\CL\出塁率.json
1979,CL,出塁率,基 満男,6,player-6,横浜DeNAベイスターズ,public\data\rankings\1979\CL\出塁率.json
1979,CL,出塁率__qualified,長崎 啓二,4,player-4,横浜DeNAベイスターズ,public\data\rankings\1979\CL\出塁率__qualified.json
1979,CL,出塁率__qualified,基 満男,6,player-6,横浜DeNAベイスターズ,public\data\rankings\1979\CL\出塁率__qualified.json
1979,CL,単打,中塚 政幸,9,player-9,横浜DeNAベイスターズ,public\data\rankings\1979\CL\単打.json
1979,CL,単打_all,中塚 政幸,9,player-9,横浜DeNAベイスターズ,public\data\rankings\1979\CL\単打_all.json
1979,CL,塁打,山下 大輔,20,player-20,横浜ベイスターズ,public\data\rankings\1979\CL\塁打.json
1979,CL,塁打_all,山下 大輔,20,player-20,横浜ベイスターズ,public\data\rankings\1979\CL\塁打_all.json
1979,CL,打率,F.ミヤーン,2,player-2,横浜ベイスターズ,public\data\rankings\1979\CL\打率.json
1979,CL,打率,中塚 政幸,9,player-9,横浜DeNAベイスターズ,public\data\rankings\1979\CL\打率.json
1979,CL,打率__qualified,F.ミヤーン,2,player-2,横浜ベイスターズ,public\data\rankings\1979\CL\打率__qualified.json
1979,CL,打率__qualified,中塚 政幸,9,player-9,横浜DeNAベイスターズ,public\data\rankings\1979\CL\打率__qualified.json
1979,CL,長打率,松原 誠,37,player-37,横浜ベイスターズ,public\data\rankings\1979\CL\長打率.json
1979,CL,長打率__qualified,松原 誠,37,player-37,横浜ベイスターズ,public\data\rankings\1979\CL\長打率__qualified.json
1980,CL,BABIP,基 満男,4,player-4,横浜ベイスターズ,public\data\rankings\1980\CL\BABIP.json
1980,CL,BABIP,高木 由一,8,player-8,横浜ベイスターズ,public\data\rankings\1980\CL\BABIP.json
1980,CL,BABIP,田代 富雄,12,player-12,横浜ベイスターズ,public\data\rankings\1980\CL\BABIP.json
1980,CL,BABIP,S.ジェームス,21,player-21,横浜ベイスターズ,public\data\rankings\1980\CL\BABIP.json
1980,CL,BABIP,山下 大輔,25,player-25,横浜ベイスターズ,public\data\rankings\1980\CL\BABIP.json
1980,CL,BABIP__qualified,基 満男,4,player-4,横浜ベイスターズ,public\data\rankings\1980\CL\BABIP__qualified.json
1980,CL,BABIP__qualified,高木 由一,8,player-8,横浜ベイスターズ,public\data\rankings\1980\CL\BABIP__qualified.json
1980,CL,BABIP__qualified,田代 富雄,12,player-12,横浜ベイスターズ,public\data\rankings\1980\CL\BABIP__qualified.json
1980,CL,BABIP__qualified,S.ジェームス,21,player-21,横浜ベイスターズ,public\data\rankings\1980\CL\BABIP__qualified.json
1980,CL,BABIP__qualified,山下 大輔,25,player-25,横浜ベイスターズ,public\data\rankings\1980\CL\BABIP__qualified.json
1980,CL,BB%,田代 富雄,12,player-12,横浜DeNAベイスターズ,public\data\rankings\1980\CL\BB%.json
1980,CL,BB%__qualified,田代 富雄,12,player-12,横浜DeNAベイスターズ,public\data\rankings\1980\CL\BB%__qualified.json
1980,CL,IsoD,田代 富雄,12,player-12,横浜DeNAベイスターズ,public\data\rankings\1980\CL\IsoD.json
1980,CL,IsoD,山下 大輔,25,player-25,横浜ベイスターズ,public\data\rankings\1980\CL\IsoD.json
1980,CL,IsoD__qualified,田代 富雄,12,player-12,横浜DeNAベイスターズ,public\data\rankings\1980\CL\IsoD__qualified.json
1980,CL,IsoD__qualified,山下 大輔,25,player-25,横浜ベイスターズ,public\data\rankings\1980\CL\IsoD__qualified.json
1980,CL,K%,高木 由一,8,player-8,横浜ベイスターズ,public\data\rankings\1980\CL\K%.json
1980,CL,K%__qualified,高木 由一,8,player-8,横浜ベイスターズ,public\data\rankings\1980\CL\K%__qualified.json
1980,CL,OPS_all,田代 富雄,12,player-12,横浜DeNAベイスターズ,public\data\rankings\1980\CL\OPS_all.json
1980,CL,XR,S.ジェームス,21,player-21,横浜DeNAベイスターズ,public\data\rankings\1980\CL\XR.json
1980,CL,XR_all,S.ジェームス,21,player-21,横浜DeNAベイスターズ,public\data\rankings\1980\CL\XR_all.json
1980,CL,XR__qualified,S.ジェームス,21,player-21,横浜DeNAベイスターズ,public\data\rankings\1980\CL\XR__qualified.json
1980,CL,得点,S.ジェームス,21,player-21,横浜ベイスターズ,public\data\rankings\1980\CL\得点.json
1980,CL,得点_all,S.ジェームス,21,player-21,横浜ベイスターズ,public\data\rankings\1980\CL\得点_all.json
1980,CL,打席,山下 大輔,25,player-25,横浜DeNAベイスターズ,public\data\rankings\1980\CL\打席.json
1980,CL,打席_all,山下 大輔,25,player-25,横浜DeNAベイスターズ,public\data\rankings\1980\CL\打席_all.json
1980,CL,打率,基 満男,4,player-4,横浜DeNAベイスターズ,public\data\rankings\1980\CL\打率.json
1980,CL,打率,田代 富雄,12,player-12,横浜DeNAベイスターズ,public\data\rankings\1980\CL\打率.json
1980,CL,打率__qualified,基 満男,4,player-4,横浜DeNAベイスターズ,public\data\rankings\1980\CL\打率__qualified.json
1980,CL,打率__qualified,田代 富雄,12,player-12,横浜DeNAベイスターズ,public\data\rankings\1980\CL\打率__qualified.json
1980,CL,試合,高木 由一,8,player-8,横浜DeNAベイスターズ,public\data\rankings\1980\CL\試合.json
1980,CL,試合,山下 大輔,25,player-25,横浜DeNAベイスターズ,public\data\rankings\1980\CL\試合.json
1980,CL,試合_all,高木 由一,8,player-8,横浜DeNAベイスターズ,public\data\rankings\1980\CL\試合_all.json
1980,CL,試合_all,山下 大輔,25,player-25,横浜DeNAベイスターズ,public\data\rankings\1980\CL\試合_all.json
1980,CL,長打率_all,田代 富雄,12,player-12,横浜ベイスターズ,public\data\rankings\1980\CL\長打率_all.json
1980,CL,長打率_all,S.ジェームス,21,player-21,横浜ベイスターズ,public\data\rankings\1980\CL\長打率_all.json
1981,CL,BABIP,高木 由一,12,player-12,横浜ベイスターズ,public\data\rankings\1981\CL\BABIP.json
1981,CL,BABIP,山下 大輔,29,player-29,横浜ベイスターズ,public\data\rankings\1981\CL\BABIP.json
1981,CL,BABIP,田代 富雄,32,player-32,横浜ベイスターズ,public\data\rankings\1981\CL\BABIP.json
1981,CL,BABIP__qualified,高木 由一,12,player-12,横浜ベイスターズ,public\data\rankings\1981\CL\BABIP__qualified.json
1981,CL,BABIP__qualified,山下 大輔,29,player-29,横浜ベイスターズ,public\data\rankings\1981\CL\BABIP__qualified.json
1981,CL,BABIP__qualified,田代 富雄,32,player-32,横浜ベイスターズ,public\data\rankings\1981\CL\BABIP__qualified.json
1981,CL,K%,山下 大輔,29,player-29,横浜DeNAベイスターズ,public\data\rankings\1981\CL\K%.json
1981,CL,K%__qualified,山下 大輔,29,player-29,横浜DeNAベイスターズ,public\data\rankings\1981\CL\K%__qualified.json
1981,CL,TA_all,田代 富雄,32,player-32,横浜DeNAベイスターズ,public\data\rankings\1981\CL\TA_all.json
1981,CL,盗塁,田代 富雄,32,player-32,横浜DeNAベイスターズ,public\data\rankings\1981\CL\盗塁.json
1981,CL,盗塁_all,田代 富雄,32,player-32,横浜DeNAベイスターズ,public\data\rankings\1981\CL\盗塁_all.json
1982,CL,BABIP,長崎 啓二,2,player-2,横浜ベイスターズ,public\data\rankings\1982\CL\BABIP.json
1982,CL,BABIP,M.ラム,18,player-18,横浜ベイスターズ,public\data\rankings\1982\CL\BABIP.json
1982,CL,BABIP,山下 大輔,25,player-25,横浜ベイスターズ,public\data\rankings\1982\CL\BABIP.json
1982,CL,BABIP,基 満男,28,player-28,横浜ベイスターズ,public\data\rankings\1982\CL\BABIP.json
1982,CL,BABIP,田代 富雄,33,player-33,横浜ベイスターズ,public\data\rankings\1982\CL\BABIP.json
1982,CL,BABIP__qualified,長崎 啓二,2,player-2,横浜ベイスターズ,public\data\rankings\1982\CL\BABIP__qualified.json
1982,CL,BABIP__qualified,M.ラム,18,player-18,横浜ベイスターズ,public\data\rankings\1982\CL\BABIP__qualified.json
1982,CL,BABIP__qualified,山下 大輔,25,player-25,横浜ベイスターズ,public\data\rankings\1982\CL\BABIP__qualified.json
1982,CL,BABIP__qualified,基 満男,28,player-28,横浜ベイスターズ,public\data\rankings\1982\CL\BABIP__qualified.json
1982,CL,BABIP__qualified,田代 富雄,33,player-33,横浜ベイスターズ,public\data\rankings\1982\CL\BABIP__qualified.json
1982,CL,OPS_all,基 満男,28,player-28,横浜ベイスターズ,public\data\rankings\1982\CL\OPS_all.json
1982,CL,OPS_all,田代 富雄,33,player-33,横浜ベイスターズ,public\data\rankings\1982\CL\OPS_all.json
1982,CL,SecA_all,基 満男,28,player-28,横浜ベイスターズ,public\data\rankings\1982\CL\SecA_all.json
1982,CL,XR,基 満男,28,player-28,横浜DeNAベイスターズ,public\data\rankings\1982\CL\XR.json
1982,CL,XR_all,基 満男,28,player-28,横浜DeNAベイスターズ,public\data\rankings\1982\CL\XR_all.json
1982,CL,XR__qualified,基 満男,28,player-28,横浜DeNAベイスターズ,public\data\rankings\1982\CL\XR__qualified.json
1982,CL,三塁打,田代 富雄,33,player-33,横浜DeNAベイスターズ,public\data\rankings\1982\CL\三塁打.json
1982,CL,三塁打_all,田代 富雄,33,player-33,横浜DeNAベイスターズ,public\data\rankings\1982\CL\三塁打_all.json
1982,CL,出塁率,長崎 啓二,2,player-2,横浜DeNAベイスターズ,public\data\rankings\1982\CL\出塁率.json
1982,CL,出塁率__qualified,長崎 啓二,2,player-2,横浜DeNAベイスターズ,public\data\rankings\1982\CL\出塁率__qualified.json
1982,CL,打率,長崎 啓二,2,player-2,横浜ベイスターズ,public\data\rankings\1982\CL\打率.json
1982,CL,打率__qualified,長崎 啓二,2,player-2,横浜ベイスターズ,public\data\rankings\1982\CL\打率__qualified.json
1982,CL,犠飛,M.ラム,18,player-18,横浜ベイスターズ,public\data\rankings\1982\CL\犠飛.json
1982,CL,犠飛_all,M.ラム,18,player-18,横浜ベイスターズ,public\data\rankings\1982\CL\犠飛_all.json
1983,CL,BABIP,高木 豊,4,player-4,横浜ベイスターズ,public\data\rankings\1983\CL\BABIP.json
1983,CL,BABIP,屋鋪 要,7,player-7,横浜ベイスターズ,public\data\rankings\1983\CL\BABIP.json
1983,CL,BABIP,J.トレーシー,11,player-11,横浜ベイスターズ,public\data\rankings\1983\CL\BABIP.json
1983,CL,BABIP,長崎 啓二,16,player-16,横浜ベイスターズ,public\data\rankings\1983\CL\BABIP.json
1983,CL,BABIP,レオン,32,player-32,横浜ベイスターズ,public\data\rankings\1983\CL\BABIP.json
1983,CL,BABIP,山下 大輔,35,player-35,横浜ベイスターズ,public\data\rankings\1983\CL\BABIP.json
1983,CL,BABIP,田代 富雄,44,player-44,横浜ベイスターズ,public\data\rankings\1983\CL\BABIP.json
1983,CL,BABIP__qualified,高木 豊,4,player-4,横浜ベイスターズ,public\data\rankings\1983\CL\BABIP__qualified.json
1983,CL,BABIP__qualified,屋鋪 要,7,player-7,横浜ベイスターズ,public\data\rankings\1983\CL\BABIP__qualified.json
1983,CL,BABIP__qualified,J.トレーシー,11,player-11,横浜ベイスターズ,public\data\rankings\1983\CL\BABIP__qualified.json
1983,CL,BABIP__qualified,長崎 啓二,16,player-16,横浜ベイスターズ,public\data\rankings\1983\CL\BABIP__qualified.json
1983,CL,BABIP__qualified,レオン,32,player-32,横浜ベイスターズ,public\data\rankings\1983\CL\BABIP__qualified.json
1983,CL,BABIP__qualified,山下 大輔,35,player-35,横浜ベイスターズ,public\data\rankings\1983\CL\BABIP__qualified.json
1983,CL,BABIP__qualified,田代 富雄,44,player-44,横浜ベイスターズ,public\data\rankings\1983\CL\BABIP__qualified.json
1983,CL,IsoD_all,山下 大輔,35,player-35,横浜DeNAベイスターズ,public\data\rankings\1983\CL\IsoD_all.json
1983,CL,三塁打,高木 豊,4,player-4,横浜ベイスターズ,public\data\rankings\1983\CL\三塁打.json
1983,CL,三塁打_all,高木 豊,4,player-4,横浜ベイスターズ,public\data\rankings\1983\CL\三塁打_all.json
1983,CL,出塁率,高木 豊,4,player-4,横浜DeNAベイスターズ,public\data\rankings\1983\CL\出塁率.json
1983,CL,出塁率,長崎 啓二,16,player-16,横浜ベイスターズ,public\data\rankings\1983\CL\出塁率.json
1983,CL,出塁率__qualified,高木 豊,4,player-4,横浜DeNAベイスターズ,public\data\rankings\1983\CL\出塁率__qualified.json
1983,CL,出塁率__qualified,長崎 啓二,16,player-16,横浜ベイスターズ,public\data\rankings\1983\CL\出塁率__qualified.json
1983,CL,単打,高木 豊,4,player-4,横浜DeNAベイスターズ,public\data\rankings\1983\CL\単打.json
1983,CL,単打_all,高木 豊,4,player-4,横浜DeNAベイスターズ,public\data\rankings\1983\CL\単打_all.json
1983,CL,打率,山下 大輔,35,player-35,横浜DeNAベイスターズ,public\data\rankings\1983\CL\打率.json
1983,CL,打率__qualified,山下 大輔,35,player-35,横浜DeNAベイスターズ,public\data\rankings\1983\CL\打率__qualified.json
1983,CL,犠打,長崎 啓二,16,player-16,横浜DeNAベイスターズ,public\data\rankings\1983\CL\犠打.json
1983,CL,犠打_all,長崎 啓二,16,player-16,横浜DeNAベイスターズ,public\data\rankings\1983\CL\犠打_all.json
1983,CL,盗塁,屋鋪 要,7,player-7,横浜ベイスターズ,public\data\rankings\1983\CL\盗塁.json
1983,CL,盗塁_all,屋鋪 要,7,player-7,横浜ベイスターズ,public\data\rankings\1983\CL\盗塁_all.json
1984,CL,BABIP,屋鋪 要,2,player-2,横浜ベイスターズ,public\data\rankings\1984\CL\BABIP.json
1984,CL,BABIP,レオン,9,player-9,横浜ベイスターズ,public\data\rankings\1984\CL\BABIP.json
1984,CL,BABIP,高木 豊,17,player-17,横浜ベイスターズ,public\data\rankings\1984\CL\BABIP.json
1984,CL,BABIP,田代 富雄,30,player-30,横浜ベイスターズ,public\data\rankings\1984\CL\BABIP.json
1984,CL,BABIP,山下 大輔,39,player-39,横浜ベイスターズ,public\data\rankings\1984\CL\BABIP.json
1984,CL,BABIP__qualified,屋鋪 要,2,player-2,横浜ベイスターズ,public\data\rankings\1984\CL\BABIP__qualified.json
1984,CL,BABIP__qualified,レオン,9,player-9,横浜ベイスターズ,public\data\rankings\1984\CL\BABIP__qualified.json
1984,CL,BABIP__qualified,高木 豊,17,player-17,横浜ベイスターズ,public\data\rankings\1984\CL\BABIP__qualified.json
1984,CL,BABIP__qualified,田代 富雄,30,player-30,横浜ベイスターズ,public\data\rankings\1984\CL\BABIP__qualified.json
1984,CL,BABIP__qualified,山下 大輔,39,player-39,横浜ベイスターズ,public\data\rankings\1984\CL\BABIP__qualified.json
1984,CL,BB%,レオン,9,player-9,横浜ベイスターズ,public\data\rankings\1984\CL\BB%.json
1984,CL,BB%__qualified,レオン,9,player-9,横浜ベイスターズ,public\data\rankings\1984\CL\BB%__qualified.json
1984,CL,GPA,高木 豊,17,player-17,横浜DeNAベイスターズ,public\data\rankings\1984\CL\GPA.json
